TIMESTAMP, EVENT, PSI_SOME_AVG10, PSI_SOME_AVG60, PSI_FULL_AVG10, PSI_FULL_AVG60, MEM_AVAIL_KB, COND_MEM_PRESSURE, COND_PSI_PRESSURE
2026-03-13T06:53:34.712Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287536, False, False
2026-03-13T06:53:36.875Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308240, False, False
2026-03-13T06:53:39.041Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300804, False, False
2026-03-13T06:53:41.236Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301812, False, False
2026-03-13T06:53:43.401Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305732, False, False
2026-03-13T06:53:45.566Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15287440, False, False
2026-03-13T06:53:47.734Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304036, False, False
2026-03-13T06:53:49.900Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300716, False, False
2026-03-13T06:53:52.069Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311336, False, False
2026-03-13T06:53:54.234Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309852, False, False
2026-03-13T06:53:56.403Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309988, False, False
2026-03-13T06:53:58.570Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300236, False, False
2026-03-13T06:54:00.743Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306172, False, False
2026-03-13T06:54:02.923Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310912, False, False
2026-03-13T06:54:05.093Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15285548, False, False
2026-03-13T06:54:07.255Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294908, False, False
2026-03-13T06:54:09.421Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309928, False, False
2026-03-13T06:54:11.588Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308040, False, False
2026-03-13T06:54:13.752Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310432, False, False
2026-03-13T06:54:15.918Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294132, False, False
2026-03-13T06:54:18.083Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309232, False, False
2026-03-13T06:54:20.252Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292816, False, False
2026-03-13T06:54:22.418Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308584, False, False
2026-03-13T06:54:24.583Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301060, False, False
2026-03-13T06:54:26.749Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309188, False, False
2026-03-13T06:54:28.928Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308136, False, False
2026-03-13T06:54:31.105Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302072, False, False
2026-03-13T06:54:33.269Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305888, False, False
2026-03-13T06:54:35.435Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15291544, False, False
2026-03-13T06:54:37.604Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308732, False, False
2026-03-13T06:54:39.770Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15297488, False, False
2026-03-13T06:54:41.935Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15304688, False, False
2026-03-13T06:54:44.103Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302460, False, False
2026-03-13T06:54:46.268Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15286148, False, False
2026-03-13T06:54:48.432Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305800, False, False
2026-03-13T06:54:50.600Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298584, False, False
2026-03-13T06:54:52.778Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311060, False, False
2026-03-13T06:54:54.946Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308876, False, False
2026-03-13T06:54:57.118Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15301964, False, False
2026-03-13T06:54:59.298Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15303960, False, False
2026-03-13T06:55:01.471Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15293792, False, False
2026-03-13T06:55:03.640Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294824, False, False
2026-03-13T06:55:05.802Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15281864, False, False
2026-03-13T06:55:07.971Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307992, False, False
2026-03-13T06:55:10.137Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15300788, False, False
2026-03-13T06:55:12.307Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306732, False, False
2026-03-13T06:55:14.470Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307044, False, False
2026-03-13T06:55:16.637Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307132, False, False
2026-03-13T06:55:18.803Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15302504, False, False
2026-03-13T06:55:20.968Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299100, False, False
2026-03-13T06:55:23.133Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15294112, False, False
2026-03-13T06:55:25.297Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15292924, False, False
2026-03-13T06:55:27.466Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299564, False, False
2026-03-13T06:55:29.644Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15298304, False, False
2026-03-13T06:55:31.815Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15308648, False, False
2026-03-13T06:55:33.978Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311456, False, False
2026-03-13T06:55:36.147Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15305996, False, False
2026-03-13T06:55:38.312Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15299512, False, False
2026-03-13T06:55:40.479Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296616, False, False
2026-03-13T06:55:42.642Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310748, False, False
2026-03-13T06:55:44.808Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15310504, False, False
2026-03-13T06:55:46.979Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15307140, False, False
2026-03-13T06:55:49.144Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15296072, False, False
2026-03-13T06:55:51.311Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15311892, False, False
2026-03-13T06:55:53.476Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15309396, False, False
2026-03-13T06:55:55.644Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15306812, False, False
2026-03-13T06:55:57.824Z, STRESSING, 0.00, 0.00, 0.00, 0.00, 15295612, False, False
